Pickup Date,Pickup Day,Pickup Time,Pickup Location,Vehicle,Rating
20-07-2014,Sunday,03:08:00 PM,"alfrente de la pharmacia  nw W Fordham Rd Jerome, BX",First Class,3.661899146
20-07-2014,Sunday,03:08:00 PM,"BASE 170 W Fordham Rd Jerome, BX",Skyline,4.979279327
20-07-2014,Sunday,03:08:00 PM,"la bodega 600 E 178th St Tremont, BX",Diplo,4.96571956
20-07-2014,Sunday,03:08:00 PM,"main 261 E 188th St Fordham, BX",First Class,3.455074544
20-07-2014,Sunday,03:08:00 PM,"WESTERN BEEF 1564 Southern Blvd Westfarms, BX",Diplo,3.499242987
20-07-2014,Sunday,03:09:00 PM,"school escuela sw Heath Ave Kingsbridge, BX",Diplo,4.838512558
21-07-2014,Monday,03:09:00 PM," 1 E 213th St Williamsbridge, BX",Skyline,4.573643391
21-07-2014,Monday,03:09:00 PM,"9 fordham hill-lincoln town car 2400 Sedgwick Ave Jerome, BX",Skyline,4.644197474
21-07-2014,Monday,03:09:00 PM,"credit card 1315 Thieriot Ave Soundview, BX",Skyline,3.722784547
21-07-2014,Monday,03:09:00 PM,"key-food nw Oxford Ave Kingsbridge, BX",Prestige,4.07586058
21-07-2014,Monday,03:09:00 PM,"main gate 2400 Sedgwick Ave Jerome, BX",Prestige,3.727065558
21-07-2014,Monday,03:09:00 PM,montefiore hospital  3415 Bainbridge Ave Bronx,Prestige,3.807937694
21-07-2014,Monday,03:09:00 PM,"NORTH CENTRAL HOSP 3424 KOSSUTH AVE Williamsbridge, BX",Prestige,4.763189776
21-07-2014,Monday,03:09:00 PM,PARKEO SW W 150 St NYC,American,3.41451725
21-07-2014,Monday,03:09:00 PM,POR EL FRENTE 156-20 Riverside Dr NYC,Prestige,3.778116843
21-07-2014,Monday,03:09:00 PM,rg car 222 Seaman Ave NYC,First Class,3.143812035
21-07-2014,Monday,03:10:00 PM,55 W 26 St Nyc,Carmel,3.647103686
21-07-2014,Monday,03:10:00 PM,555 W 57 St Nyc,Prestige,3.001483334
21-07-2014,Monday,03:10:00 PM,SCHOOL 34 Bogardus Pl NYC,Skyline,3.801276458
21-07-2014,Monday,03:10:00 PM,skina nw   W 139 St NYC,First Class,3.461791569
21-07-2014,Monday,03:10:00 PM,"suv 2630 Kingsbridge Ter Kingsbridge, BX",Skyline,4.375305014
21-07-2014,Monday,03:11:00 PM, 1 East Tremont Ave Bronx,First Class,4.038394881
21-07-2014,Monday,03:11:00 PM," 1 Orchard Beach Rd City Island, BX",Diplo,4.43180504
21-07-2014,Monday,03:11:00 PM," 1000 Duncan St Baychester, BX",Diplo,3.433756378
21-07-2014,Monday,03:11:00 PM," 1000 Duncan St Baychester, BX",Diplo,3.038984691
21-07-2014,Monday,03:11:00 PM,"6464279035 .. BRUNO 2490 Tiebout Ave Fordham, BX",American,3.301789147
21-07-2014,Monday,03:11:00 PM,"BASE 170 W Fordham Rd Jerome, BX",Diplo,3.511067365
21-07-2014,Monday,03:11:00 PM,"BASE 170 W Fordham Rd Jerome, BX",Diplo,4.137356954
21-07-2014,Monday,03:11:00 PM,"BASE 170 W Fordham Rd Jerome, BX",Diplo,4.807725243
21-07-2014,Monday,03:11:00 PM,"el valle 1008 Westchester Ave Foxhurst, BX",Skyline,3.916478775
21-07-2014,Monday,03:11:00 PM,"lehman college nw Paul Ave Jerome, BX",Skyline,3.117470243
21-07-2014,Monday,03:11:00 PM,OPUS Lounge 417  W 202 St NYC,Skyline,3.536188638
21-07-2014,Monday,03:11:00 PM,Ria Envia 4149 Broadway NYC,Carmel,4.392986727
21-07-2014,Monday,03:11:00 PM,"SCHOOL 2100 Walton Ave Morris Heights, BX",First Class,4.625977384
21-07-2014,Monday,03:11:00 PM,skina nw   W 140 St NYC,Skyline,4.180824261
21-07-2014,Monday,03:11:00 PM,suite D 343 E 78 St NYC,Skyline,3.620613358
21-07-2014,Monday,03:11:00 PM,"uhaul 230 W 230th St Kingsbridge, BX",Skyline,4.696289196
21-07-2014,Monday,03:12:00 PM, 1000 Baychester Ave Bronx,Carmel,3.296716867
21-07-2014,Monday,03:12:00 PM,"490 East 184 Street, Bronx, NY, United Sta 490 E 184th St Bronx",Diplo,3.507851085
21-07-2014,Monday,03:12:00 PM,"7 FHA 2400 Sedgwick Ave Jerome, BX",First Class,3.300644
21-07-2014,Monday,03:12:00 PM,"8 fordham hill  2400 Sedgwick Ave Jerome, BX",Skyline,4.899686845
21-07-2014,Monday,03:12:00 PM,DELIVERY 2185 Grand Concourse Bronx,Diplo,3.101240366
21-07-2014,Monday,03:12:00 PM,"iglesia 3037 Webster Ave Williamsbridge, BX",First Class,3.085646309
21-07-2014,Monday,03:12:00 PM,"iglesia 3037 Webster Ave Williamsbridge, BX",Carmel,3.349092562
21-07-2014,Monday,03:12:00 PM,"main gate 2400 Sedgwick Ave Jerome, BX",Diplo,3.964361352
21-07-2014,Monday,03:12:00 PM,SUV 531 W 211 St NYC,First Class,3.340364087
21-07-2014,Monday,03:13:00 PM, 1000 Trinity Ave Bronx,First Class,3.439164081
21-07-2014,Monday,03:13:00 PM," 1000 Trinity Ave Morrisania, BX",Diplo,4.086749311
21-07-2014,Monday,03:13:00 PM,"7 FORDHAM HILL 2400 Sedgwick Ave Jerome, BX",Diplo,4.694474252
21-07-2014,Monday,03:13:00 PM,"BASE 170 W Fordham Rd Jerome, BX",Skyline,3.377292376
21-07-2014,Monday,03:13:00 PM,"BASE 170 W Fordham Rd Jerome, BX",Skyline,3.331382251
21-07-2014,Monday,03:13:00 PM,"LA NACIONAL 26  E Kingsbridge Rd Jerome, BX",First Class,4.035146453
21-07-2014,Monday,03:13:00 PM,"NiÒos 2336 Andrews Ave N Jerome, BX",Diplo,3.6940535
21-07-2014,Monday,03:13:00 PM,POST OFFICE NW W 204 St NYC,Diplo,4.110483165
21-07-2014,Monday,03:13:00 PM,Ria Envia 4149 Broadway NYC,Diplo,4.014599126
21-07-2014,Monday,03:13:00 PM,TARGET MAIN 40 W 225 St NYC,Diplo,3.146422845
22-07-2014,Tuesday,03:13:00 PM, 1 East Tremont Ave Bronx,Diplo,3.532036763
22-07-2014,Tuesday,03:13:00 PM," 100 Donizetti Pl Co-Op City, BX",First Class,4.015074729
22-07-2014,Tuesday,03:13:00 PM,"pruebaaaa 268 W Fordham Rd Jerome, BX",Diplo,4.256473738
22-07-2014,Tuesday,03:13:00 PM,regular car 4523 Broadway NYC,Prestige,3.195149211
22-07-2014,Tuesday,03:13:00 PM,"valantine av 215 E Fordham Rd Fordham, BX",Prestige,3.942769829
22-07-2014,Tuesday,03:14:00 PM,"  351 Beekman Ave Mott Haven, BX",Skyline,4.053399502
22-07-2014,Tuesday,03:14:00 PM,"dealer 401 E 175th St Tremont, BX",Diplo,4.330992982
22-07-2014,Tuesday,03:14:00 PM,"esquina nw Morris Ave Morris Heights, BX",Skyline,3.533540229
22-07-2014,Tuesday,03:14:00 PM,"metro pcs 2 W Fordham Rd Jerome, BX",Skyline,4.049459445
22-07-2014,Tuesday,03:14:00 PM,"pruebaaa 2297 Cedar Ave Jerome, BX",First Class,4.442078682
22-07-2014,Tuesday,03:14:00 PM,Ria Envia 4149 Broadway NYC,First Class,3.472735666
22-07-2014,Tuesday,03:14:00 PM,salon 21 Sherman Ave NYC,First Class,4.789248858
22-07-2014,Tuesday,03:14:00 PM,st. barnabas hospital 4482 3rd Ave Bronx,First Class,4.729352597
22-07-2014,Tuesday,03:15:00 PM," 1 E 213th St Williamsbridge, BX",Skyline,3.653564442
22-07-2014,Tuesday,03:15:00 PM,"55 spring brook road e Montville, NJ",Skyline,4.905094262
22-07-2014,Tuesday,03:15:00 PM,55 Water St NYC,Skyline,3.626949666
22-07-2014,Tuesday,03:15:00 PM,55 Water St Nyc,Diplo,4.40384885
22-07-2014,Tuesday,03:15:00 PM,550 1 Ave NYC,Carmel,3.846587583
22-07-2014,Tuesday,03:15:00 PM,550 West 54th Street New York,Skyline,3.638892251
22-07-2014,Tuesday,03:15:00 PM,551 5 AVE NYC,Skyline,3.108146273
22-07-2014,Tuesday,03:15:00 PM,551 5 Ave NYC,Skyline,4.99630206
22-07-2014,Tuesday,03:15:00 PM,555 5 Ave NYC,Skyline,4.584637113
22-07-2014,Tuesday,03:15:00 PM,555 West 59th Street New York,Skyline,4.549852463
22-07-2014,Tuesday,03:15:00 PM,556 5 Ave Nyc,Diplo,4.497120541
22-07-2014,Tuesday,03:15:00 PM,"7 FHA 2400 Sedgwick Ave Jerome, BX",First Class,4.849161733
22-07-2014,Tuesday,03:15:00 PM,"BACK GATE 2400 Sedgwick Ave Jerome, BX",Carmel,3.319579206
22-07-2014,Tuesday,03:15:00 PM,"delivery 125 W Tremont Ave Morris Heights, BX",Skyline,4.853501856
22-07-2014,Tuesday,03:15:00 PM,"Pelham Garden Motel 1990 E Gun Hill Rd Baychester, BX",Carmel,3.955201605
22-07-2014,Tuesday,03:15:00 PM,post office 90 Vermilyea Ave NYC,Diplo,3.63468289
22-07-2014,Tuesday,03:15:00 PM,"salida 164 st 1001 Grand Concourse Cortlandt, BX",Diplo,3.703520543
22-07-2014,Tuesday,03:15:00 PM,SALON 503 West 181 St NYC,Diplo,4.428050188
22-07-2014,Tuesday,03:15:00 PM,"suv 239 W 230th St Kingsbridge, BX",Diplo,4.994318905
22-07-2014,Tuesday,03:16:00 PM, 1  Fordham Pl Bronx,First Class,3.937485572
22-07-2014,Tuesday,03:16:00 PM,"B C  C --  NW Hall of Fame Ter Morris Heights, BX",Skyline,3.145158908
22-07-2014,Tuesday,03:16:00 PM,"CORNER NW Andrews Ave N Morris Heights, BX",Diplo,3.555783974
22-07-2014,Tuesday,03:16:00 PM,new york & company nw Broadway NYC,Skyline,3.786044211
22-07-2014,Tuesday,03:16:00 PM,POR RIVERSIDE 3333 Broadway NYC,Skyline,3.258924758
22-07-2014,Tuesday,03:16:00 PM,"pruebaaa 2297 Cedar Ave Jerome, BX",Skyline,3.083238268
22-07-2014,Tuesday,03:16:00 PM,"pruebaaaa 268 W Fordham Rd Jerome, BX",Skyline,4.145465133
22-07-2014,Tuesday,03:16:00 PM,"riverdale dinner ne Broadway Kingsbridge, BX",Skyline,3.286063895
22-07-2014,Tuesday,03:16:00 PM,"salon 286 W Fordham Rd Jerome, BX",Carmel,3.117603644
22-07-2014,Tuesday,03:16:00 PM,"school 2880 Kingsbridge Ter Kingsbridge, BX",Skyline,3.347584622
22-07-2014,Tuesday,03:16:00 PM,"silla de rueda 2545 University Ave Jerome, BX",Skyline,3.330483464
22-07-2014,Tuesday,03:16:00 PM,"stop & shop ne Broadway Kingsbridge, BX",Skyline,3.63800989
22-07-2014,Tuesday,03:16:00 PM,"STORAGE 245 W Fordham Rd Jerome, BX",Skyline,4.17430103
22-07-2014,Tuesday,03:16:00 PM,target (main entrence) nw   Broadway NYC,First Class,3.751445365
22-07-2014,Tuesday,03:17:00 PM,  Barretto park  in the Corner  Bronx,Skyline,4.902292646
22-07-2014,Tuesday,03:17:00 PM,  E 132 St Bronx,American,4.831343876
22-07-2014,Tuesday,03:17:00 PM," 1 Orchard Beach Rd City Island, BX",Skyline,4.13490314
22-07-2014,Tuesday,03:17:00 PM,"ACASSIA NETWORK ... NE E 175th St Tremont, BX",Carmel,3.330645031
22-07-2014,Tuesday,03:17:00 PM,"Base  170 W Fordham Rd Jerome, BX",First Class,4.180610788
22-07-2014,Tuesday,03:17:00 PM,mamajuanaMAMAJUANA CAFE 250 Dyckman St NYC,Skyline,3.195761391
22-07-2014,Tuesday,03:17:00 PM,"minivan 2363 Valentine Ave Fordham, BX",Diplo,4.17579252
22-07-2014,Tuesday,03:17:00 PM,"por el frente 150 W 225th St Kingsbridge, BX",Diplo,3.078628204
22-07-2014,Tuesday,03:17:00 PM,supermarket 72 Nagle Ave NYC,Prestige,4.789516419
22-07-2014,Tuesday,03:18:00 PM,"minivan 2363 Valentine Ave Fordham, BX",Diplo,4.199481529
22-07-2014,Tuesday,03:18:00 PM,"target  ne Broadway Riverdale, BX",Skyline,4.178131433
23-07-2014,Wednesday,03:18:00 PM," 100 E Mosholu Pkwy S Fordham, BX",American,3.359424444
23-07-2014,Wednesday,03:18:00 PM," 1041 Prospect Ave Foxhurst, BX",Skyline,4.854112637
23-07-2014,Wednesday,03:18:00 PM,"6 FORDHAM HILL 2400 Sedgwick Ave Jerome, BX",First Class,4.369025136
23-07-2014,Wednesday,03:18:00 PM,"7 FORDHAM HILL 2400 Sedgwick Ave Jerome, BX",Skyline,4.237050333
23-07-2014,Wednesday,03:18:00 PM,"BASE  170 W Fordham Rd Jerome, BX",American,4.340074347
23-07-2014,Wednesday,03:18:00 PM,"por el frente 641 W 230th St Kingsbridge, BX",Diplo,3.436937802
23-07-2014,Wednesday,03:18:00 PM,"PRUEBA 268 W Fordham Rd Jerome, BX",Skyline,3.404203517
23-07-2014,Wednesday,03:18:00 PM,"pruebaaaa 268 W Fordham Rd Jerome, BX",Skyline,4.27359174
23-07-2014,Wednesday,03:18:00 PM,"Ramada 1000 Baychester Ave Co-Op City, BX",Skyline,3.534317906
23-07-2014,Wednesday,03:18:00 PM,"SALON 2391 Grand Concourse Fordham, BX",First Class,3.938341758
23-07-2014,Wednesday,03:18:00 PM,storage nw 10 Ave NYC,Skyline,4.59547402
23-07-2014,Wednesday,03:19:00 PM,  166 tinton corner job  Bronx,Skyline,4.56886564
23-07-2014,Wednesday,03:19:00 PM," 1 Orchard Beach Rd City Island, BX",Diplo,4.697890412
23-07-2014,Wednesday,03:19:00 PM," 100 E Mosholu Pkwy S Fordham, BX",Diplo,3.363679492
23-07-2014,Wednesday,03:19:00 PM,"BASE  170 W Fordham Rd Jerome, BX",Diplo,4.164886349
23-07-2014,Wednesday,03:19:00 PM,"BASE  170 W Fordham Rd Jerome, BX",Diplo,4.88509829
23-07-2014,Wednesday,03:19:00 PM,"delivery 2487 Grand Ave Jerome, BX",American,4.080020843
23-07-2014,Wednesday,03:19:00 PM,"jet set motel 4565 3rd Ave Fordham, BX",Diplo,4.29617503
23-07-2014,Wednesday,03:19:00 PM,"menores 1344 Nelson Ave High Bridge, BX",American,3.843041515
23-07-2014,Wednesday,03:19:00 PM,target arriba 40 W 225 St NYC,First Class,4.610981363
23-07-2014,Wednesday,03:20:00 PM,"BASE  170 W Fordham Rd Jerome, BX",Skyline,3.860399968
23-07-2014,Wednesday,03:20:00 PM,"BASE 170 W Fordham Rd Jerome, BX",Carmel,4.447637177
23-07-2014,Wednesday,03:20:00 PM,EL VIEJO JOVO REST NW Sherman Ave NYC,Skyline,3.531364054
23-07-2014,Wednesday,03:20:00 PM,"food bazaar 540 St Pauls Pl Morrisania, BX",Diplo,3.098714977
23-07-2014,Wednesday,03:20:00 PM,"kfc ne Jerome Ave Jerome, BX",Carmel,3.842188092
23-07-2014,Wednesday,03:20:00 PM,lebron sw W 205 St NYC,First Class,3.604051975
23-07-2014,Wednesday,03:20:00 PM,POR EL PARQUEO NW E 225th St Bronx,Prestige,3.247150579
23-07-2014,Wednesday,03:20:00 PM,"pruebababab 268 W Fordham Rd Jerome, BX",Skyline,3.355270459
23-07-2014,Wednesday,03:20:00 PM,salida por la 161 st 894 Riverside Dr NYC,Skyline,4.398097144
23-07-2014,Wednesday,03:20:00 PM,salida por old broadway 1430 Amsterdam Ave NYC,American,3.258370876
23-07-2014,Wednesday,03:20:00 PM,"squina//suv sw W 238th St Kingsbridge, BX",American,4.621050975
23-07-2014,Wednesday,03:20:00 PM,SUITE D 343 E 78 St New York,American,3.548435418
23-07-2014,Wednesday,03:20:00 PM,target frente 40 W 225 St NYC,First Class,4.5464572
23-07-2014,Wednesday,03:21:00 PM,"  test TEST, CT",Diplo,3.177985852
23-07-2014,Wednesday,03:21:00 PM," 100 E Mosholu Pkwy S Fordham, BX",Carmel,4.272926227
23-07-2014,Wednesday,03:21:00 PM," 100 E Mosholu Pkwy S Fordham, BX",Skyline,3.84781571
23-07-2014,Wednesday,03:21:00 PM,"6 FORDHAM HILL OVAL#6 2400 Sedgwick Ave Jerome, BX",Carmel,4.195314155
23-07-2014,Wednesday,03:21:00 PM,"BACK GATE 2400 Sedgwick Ave Jerome, BX",Carmel,3.066901002
23-07-2014,Wednesday,03:21:00 PM,"BASE 170 W Fordham Rd Jerome, BX",First Class,4.588948779
23-07-2014,Wednesday,03:21:00 PM,"CORNER SE E 182nd St Tremont, BX",First Class,4.267989211
23-07-2014,Wednesday,03:21:00 PM,ESQUINA NE Convent Ave NYC,American,4.993302983
23-07-2014,Wednesday,03:21:00 PM,"minivan  245  W Fordham Rd Jerome, BX",Carmel,3.452344755
23-07-2014,Wednesday,03:21:00 PM,"minivan 2353 Beaumont Ave Fordham, BX",First Class,4.428273208
23-07-2014,Wednesday,03:21:00 PM,"NORTH CENTRAL HOSP 3424 KOSSUTH AVE Williamsbridge, BX",Diplo,3.6301782
23-07-2014,Wednesday,03:21:00 PM,"pruebababa 2297 Cedar Ave Jerome, BX",American,3.151972667
23-07-2014,Wednesday,03:21:00 PM,salida por la 183st 4300 Broadway NYC,Carmel,3.666909265
23-07-2014,Wednesday,03:21:00 PM,"SALON  3505 Riverdale Ave Kingsbridge, BX",First Class,4.612959113
23-07-2014,Wednesday,03:22:00 PM,"BASE 170 W Fordham Rd Jerome, BX",American,3.608312266
23-07-2014,Wednesday,03:22:00 PM,"PISCINA 300 W Tremont Ave Morris Heights, BX",First Class,3.635498248
23-07-2014,Wednesday,03:22:00 PM,"SUV 2739 Kingsbridge Ter Kingsbridge, BX",Diplo,3.744213288
24-07-2014,Thursday,03:22:00 PM," 100 Co Op City Blvd Co-Op City, BX",Diplo,4.271381226
24-07-2014,Thursday,03:22:00 PM," 100 Donizetti Pl Co-Op City, BX",Skyline,4.795790233
24-07-2014,Thursday,03:22:00 PM," 100 E Mosholu Pkwy S Fordham, BX",Skyline,4.978774487
24-07-2014,Thursday,03:22:00 PM," 100 Elgar Pl Co-Op City, BX",Skyline,3.728103988
24-07-2014,Thursday,03:22:00 PM,"5 Fordham Hill 2400 Sedgwick Ave Jerome, BX",Prestige,3.595198816
24-07-2014,Thursday,03:22:00 PM,montefiore hospital 111 E 210th St Bronx,Diplo,3.541492476
24-07-2014,Thursday,03:22:00 PM,"sale por burnside 150 W Burnside Ave Morris Heights, BX",Skyline,4.256505631
24-07-2014,Thursday,03:22:00 PM,"small dog 275 W 238th St Kingsbridge, BX",Skyline,3.438582249
24-07-2014,Thursday,03:23:00 PM,"6 14h fordham hill 2400 Sedgwick Ave Jerome, BX",Skyline,4.28449836
24-07-2014,Thursday,03:23:00 PM,"esquina ne E Kingsbridge Rd Jerome, BX",Skyline,3.357682183
24-07-2014,Thursday,03:23:00 PM,"motel 1440 Sheridan Expy Foxhurst, BX",Skyline,3.733016928
24-07-2014,Thursday,03:23:00 PM,towncar 506 Fort Washington Ave NYC,Diplo,4.602553639
24-07-2014,Thursday,03:23:00 PM,Village Care 212-977-4600 510 W 46th St New York,Skyline,3.079620575
24-07-2014,Thursday,03:24:00 PM," 1 rye playland beach PLAYLAND (RYE BEACH), NY.",First Class,4.429901764
24-07-2014,Thursday,03:24:00 PM," 100   E Mosholu Pkwy S Fordham, BX",First Class,4.486484111
24-07-2014,Thursday,03:24:00 PM," 1000 Burke Ave Baychester, BX",First Class,3.702627789
24-07-2014,Thursday,03:24:00 PM,"7 FORDHAM HILL 2400 Sedgwick Ave Jerome, BX",Skyline,4.776978047
24-07-2014,Thursday,03:24:00 PM,"BASE 170 W Fordham Rd Jerome, BX",Skyline,3.270000365
24-07-2014,Thursday,03:24:00 PM,credit card 213 Nagle Ave NYC,Prestige,4.835604082
24-07-2014,Thursday,03:24:00 PM,LIQUOR 547 W 181 St NYC,Carmel,4.652095936
24-07-2014,Thursday,03:24:00 PM,"minivan 367 E 154th St South Bronx, BX",Diplo,4.988011028
24-07-2014,Thursday,03:24:00 PM,round trip 650   W 168 St NYC,American,3.860116641
24-07-2014,Thursday,03:24:00 PM,"school 2195 Andrews Ave N Morris Heights, BX",Prestige,3.092882253
24-07-2014,Thursday,03:24:00 PM,st. barnabas hospital clinic por 182 st 4482 3rd Ave Bronx,Diplo,3.845308979
24-07-2014,Thursday,03:24:00 PM,"STAPLES NW W 234th St Kingsbridge, BX",First Class,3.132311068
24-07-2014,Thursday,03:24:00 PM,stopping shop ne Broadway New York,Diplo,3.38735423
24-07-2014,Thursday,03:24:00 PM,"supermarket ne Courtlandt Ave Cortlandt, BX",Skyline,3.644525791
24-07-2014,Thursday,03:24:00 PM,WALGREENS  Ne W 231st St Bronx,Skyline,4.951677071
24-07-2014,Thursday,03:25:00 PM," 100 Elgar Pl Co-Op City, BX",First Class,4.904232095
24-07-2014,Thursday,03:25:00 PM,550 1 Ave Nyc,Carmel,4.97474742
24-07-2014,Thursday,03:25:00 PM,550 1 Ave Nyc,Skyline,3.872443175
24-07-2014,Thursday,03:25:00 PM,"er 1265 Franklin Ave Morrisania, BX",Skyline,4.714458403
24-07-2014,Thursday,03:25:00 PM,"kennedy 101 E 167th St High Bridge, BX",Skyline,4.124110442
24-07-2014,Thursday,03:25:00 PM,"por el frente 641 W 230th St Kingsbridge, BX",Skyline,4.337146368
24-07-2014,Thursday,03:25:00 PM,sale por la 187st 66 Overlook Ter NYC,Skyline,3.877105328
24-07-2014,Thursday,03:25:00 PM,salida 187st///ezepasss 66 Overlook Ter NYC,American,4.51829867
24-07-2014,Thursday,03:25:00 PM,target en el frente 40   W 225 St NYC,Skyline,4.618090196
24-07-2014,Thursday,03:26:00 PM,allen pavELION HOSP MAIN 5141 Broadway NYC,Carmel,3.836925448
24-07-2014,Thursday,03:26:00 PM,PATHMART 410 W 207 St NYC,American,3.968824356
24-07-2014,Thursday,03:26:00 PM,salida por la 189 st 153   Bennett Ave NYC,Carmel,4.038419375
24-07-2014,Thursday,03:26:00 PM,"salon 268 W Fordham Rd Jerome, BX",First Class,3.379988704
24-07-2014,Thursday,03:26:00 PM,skina nw   Convent Ave NYC,Skyline,4.349853894
24-07-2014,Thursday,03:26:00 PM,"skina nw Cannon Pl Kingsbridge, BX",First Class,4.154221955
24-07-2014,Thursday,03:26:00 PM,target frente 40 W 225 St NYC,Prestige,4.469274126
24-07-2014,Thursday,03:26:00 PM,"v.a. hospital 130 W Kingsbridge Rd Jerome, BX",Prestige,3.332451104
24-07-2014,Thursday,03:27:00 PM," 1020 Ave Saint John South Bronx, BX",Prestige,4.972663558
24-07-2014,Thursday,03:27:00 PM,"40 tracy towers 40 W Mosholu Pkwy S Jerome, BX",Skyline,3.460810991
24-07-2014,Thursday,03:27:00 PM,"9 f h a  2400 Sedgwick Ave Jerome, BX",Skyline,3.455602572
24-07-2014,Thursday,03:27:00 PM,"back gate 2400 Sedgwick Ave Jerome, BX",Diplo,4.224783388
24-07-2014,Thursday,03:27:00 PM,"deller ne Broadway Kingsbridge, BX",Skyline,3.114352224
24-07-2014,Thursday,03:27:00 PM,"er 1265 Franklin Ave Morrisania, BX",First Class,4.019835064
24-07-2014,Thursday,03:27:00 PM,"er 1265 Franklin Ave Morrisania, BX",First Class,3.95793217
24-07-2014,Thursday,03:27:00 PM,"er 1265 Franklin Ave Morrisania, BX",Diplo,4.14002271
24-07-2014,Thursday,03:27:00 PM,ESQUINA NW 3 Ave NYC,Skyline,3.469341329
24-07-2014,Thursday,03:27:00 PM,FAIRWAYS SUPERMARKET  2328 12 Ave NYC,Carmel,3.864061511
24-07-2014,Thursday,03:27:00 PM,"lulo 2264 Grand Concourse Tremont, BX",Prestige,4.958726541
24-07-2014,Thursday,03:27:00 PM,"minivan 1824 Monroe Ave Tremont, BX",Skyline,4.566303271
24-07-2014,Thursday,03:27:00 PM,"pc richards  2501 Grand Concourse Fordham, BX",Diplo,3.58020134
24-07-2014,Thursday,03:27:00 PM,PRUEEEEEEBA 268 W Fordham Rd Bronx,First Class,4.500352474
24-07-2014,Thursday,03:27:00 PM,target parking nw W 225 St NYC,First Class,4.56151902
24-07-2014,Thursday,03:27:00 PM,target por el frente 40   W 225 St NYC,Skyline,4.748579158
24-07-2014,Thursday,03:27:00 PM,"TIENE DOGGIE 225 Naples Ter Kingsbridge, BX",First Class,3.276763422
25-07-2014,Friday,03:28:00 PM," 1 Gabriel Dr Baychester, BX",Diplo,4.600120662
25-07-2014,Friday,03:28:00 PM,"8 fordham hill 2400 Sedgwick Ave Jerome, BX",Skyline,4.026098467
25-07-2014,Friday,03:28:00 PM,"BASE 170 W Fordham Rd Jerome, BX",Skyline,3.463426501
25-07-2014,Friday,03:28:00 PM,salida 133rd st  95 Old Broadway NYC,Diplo,4.332295395
25-07-2014,Friday,03:28:00 PM,salida 183st 4300 Broadway NYC,Diplo,4.968865437
25-07-2014,Friday,03:28:00 PM,salida 217st 77 Park Ter E NYC,Carmel,4.414714053
25-07-2014,Friday,03:28:00 PM,SALIDA POR RIVERSIDE 3333 Broadway NYC,Diplo,3.602336644
25-07-2014,Friday,03:28:00 PM,"salida por webter  400 E Fordham Rd Fordham, BX",Skyline,3.908368973
25-07-2014,Friday,03:28:00 PM,"school 1434 Longfellow Ave Foxhurst, BX",Diplo,3.194605291
25-07-2014,Friday,03:28:00 PM,"storage  245 W Fordham Rd Jerome, BX",Carmel,4.87800464
25-07-2014,Friday,03:29:00 PM,"8 F H A  2400 Sedgwick Ave Jerome, BX",Diplo,3.941102339
25-07-2014,Friday,03:29:00 PM,"9-6a9 FORDHAM HILL 2400 Sedgwick Ave Jerome, BX",Skyline,3.897026514
25-07-2014,Friday,03:29:00 PM,"delyvery 2840 Bailey Ave Kingsbridge, BX",Diplo,3.15897449
25-07-2014,Friday,03:29:00 PM,"er 1265 Franklin Ave Morrisania, BX",First Class,4.583330901
25-07-2014,Friday,03:29:00 PM,"minivan 2057 Ryer Ave Tremont, BX",Diplo,4.225927507
